PlayerID,Name,CountryCode,WorldCupYear,Position,Age,BirthYear,Height,Weight,PreferredFoot,MarketValue,OverallRating,Matches,Minutes,Goals,Assists,Saves,CleanSheets,GoalsConceded,PassAccuracy,Tackles,Interceptions,Clearances,Errors,PenaltiesSaved,xG,Shots,ShotsOnTarget,Dribbles,Fouls,YellowCards,RedCards
127,Alex Sandro,BRA,2010,LW,32,1978,176,83,Right,27.6,82,4,372,0.8,0.88,0.0,0.51,0.0,77.8,4.79,4.3,1.41,0.53,0.2,0.95,8.5,4.4,13.03,5.17,0,0
128,Fabinho,BRA,2010,LW,25,1985,189,81,Both,50.0,90,2,212,0.61,0.86,0.0,0.49,0.0,82.0,2.66,5.01,1.25,1.47,0.3,1.29,10.22,3.38,8.46,7.03,0,0
129,Fred,BRA,2010,CB,32,1978,187,82,Right,32.9,84,4,392,0.18,0.11,0.0,1.43,0.0,85.8,10.78,7.16,36.67,0.46,-0.2,0.22,3.84,0.49,1.88,5.8,0,0
130,Militao,BRA,2010,CM,21,1989,189,73,Right,38.5,76,2,247,0.46,0.66,0.0,0.52,0.0,92.0,5.28,8.91,1.83,0.7,-0.3,0.42,9.13,1.13,2.45,3.63,0,0
131,Bremer,BRA,2010,CB,25,1985,190,67,Right,48.5,76,2,201,0.17,0.12,0.0,1.94,0.0,87.6,12.03,12.54,30.93,0.58,0.1,0.13,4.65,0.92,1.79,4.67,1,0
132,Gabriel Jesus,BRA,2010,ST,29,1981,194,76,Left,113.6,89,4,344,1.7,0.55,0.0,0.0,0.0,72.6,1.74,2.27,0.32,1.0,-0.4,0.95,5.87,4.47,7.85,9.54,0,0
133,Gabriel Martinelli,BRA,2010,CM,32,1978,183,78,Left,22.9,73,4,356,0.4,0.45,0.0,0.8,0.0,89.2,11.99,5.04,3.78,0.89,0.1,0.84,4.67,2.57,7.3,6.08,0,0
134,Bruno Guimaraes,BRA,2010,CDM,24,1986,192,67,Left,15.2,62,2,228,0.2,0.27,0.0,0.45,0.0,89.9,2.86,16.62,9.51,0.58,-0.2,0.12,3.32,1.23,5.66,5.77,0,0
135,Eder Militao,BRA,2010,RB,36,1974,193,70,Left,44.4,80,5,476,0.23,0.54,0.0,2.33,0.0,78.8,6.68,0.7,7.24,0.82,-0.3,0.31,2.5,2.02,7.0,3.77,0,0
136,Weverton,BRA,2010,CDM,26,1984,191,65,Both,70.5,70,3,295,0.18,0.29,0.0,0.96,0.0,84.2,16.22,15.8,7.31,0.57,0.3,0.38,3.18,0.85,2.24,7.73,1,0
137,Alex Telles,BRA,2010,RW,27,1983,191,74,Left,128.3,81,4,347,0.45,1.12,0.0,0.46,0.0,76.6,3.32,5.59,2.2,1.3,0.1,1.17,11.64,3.17,15.37,5.47,0,0
138,Renan Lodi,BRA,2010,ST,27,1983,183,72,Right,81.6,92,4,366,1.67,0.44,0.0,0.0,0.0,75.5,2.43,2.41,0.94,0.81,-0.4,2.13,15.79,6.63,9.39,9.06,0,0
139,Rodrigo Monteiro,GHA,2010,LB,28,1982,173,88,Right,58.6,94,6,477,0.15,0.66,0.0,2.61,0.0,80.6,14.07,6.76,17.27,1.28,-0.5,0.76,0.0,0.86,7.53,5.11,0,0
140,Andre Araujo,GHA,2010,GK,32,1978,185,85,Right,20.7,81,4,369,0.0,0.0,13.89,1.99,2.18,79.6,0.82,2.2,4.72,0.0,0.6,0.12,0.0,0.0,0.0,1.03,0,0
141,Ricardo Silva,GHA,2010,CB,36,1974,177,89,Right,17.2,82,4,391,0.19,0.16,0.0,1.96,0.0,89.2,10.23,12.81,30.72,0.36,0.1,0.18,5.72,0.33,1.86,3.18,0,0
142,Bruno Souza,GHA,2010,ST,25,1985,190,76,Right,98.9,78,5,434,0.51,0.48,0.0,0.0,0.0,74.4,1.72,2.98,0.82,0.82,0.1,2.05,15.89,5.97,9.06,6.69,0,0
143,Paulo Mendes,GHA,2010,LW,37,1973,191,79,Right,18.9,71,4,330,0.55,0.48,0.0,0.62,0.0,77.8,3.48,2.11,1.99,1.16,0.4,0.97,5.31,5.92,17.32,5.16,0,0
144,Gabriel Ribeiro,GHA,2010,ST,20,1990,191,81,Right,75.3,88,4,312,0.96,0.6,0.0,0.0,0.0,71.0,2.65,2.62,1.07,1.79,0.0,1.3,11.45,5.33,6.45,10.37,0,0
145,Vinicius Cardoso,GHA,2010,RW,20,1990,183,78,Right,32.9,80,5,449,1.01,0.88,0.0,0.46,0.0,74.9,3.0,4.14,2.64,0.94,-0.3,0.6,10.1,8.29,14.46,3.8,0,0
146,Andre Dias,GHA,2010,CM,23,1987,190,67,Right,29.8,67,3,332,0.43,0.39,0.0,0.35,0.0,84.1,4.81,7.75,6.92,0.4,-0.5,0.48,9.99,2.39,9.61,6.16,1,0
147,Bruno Ferreira,GHA,2010,CM,28,1982,185,88,Right,26.9,71,3,289,0.33,0.38,0.0,0.84,0.0,86.3,8.29,6.2,2.66,0.29,-0.1,0.75,4.89,2.44,5.66,6.5,0,0
148,Eduardo Araujo,GHA,2010,CAM,20,1990,178,81,Right,41.9,74,4,401,0.71,1.44,0.0,0.49,0.0,83.7,4.89,6.69,1.09,1.46,-0.2,0.4,5.88,4.02,9.91,5.18,0,0
149,Paulo Gomes,GHA,2010,CDM,35,1975,178,83,Right,13.8,76,3,251,0.27,0.04,0.0,1.38,0.0,89.8,11.87,6.19,5.13,0.52,-0.1,0.06,3.68,0.9,1.88,2.42,1,0
150,Bruno Oliveira,GHA,2010,CB,20,1990,172,84,Right,18.5,82,4,314,0.24,0.12,0.0,2.41,0.0,87.0,6.23,6.48,25.84,0.29,0.3,0.19,3.07,0.0,1.14,4.05,1,0
151,Bruno Silva,GHA,2010,GK,31,1979,194,79,Right,17.8,80,3,280,0.0,0.0,12.77,2.2,2.41,80.7,1.2,2.88,8.48,0.0,0.2,-0.04,0.0,0.0,0.0,0.89,0,0
152,Eduardo Melo,GHA,2010,CM,37,1973,180,70,Right,19.7,75,3,287,0.28,0.6,0.0,1.36,0.0,89.0,7.36,5.07,3.34,0.86,0.3,0.59,5.14,1.64,7.54,6.02,0,0
153,Diego Cavalcanti,GHA,2010,CB,20,1990,179,73,Both,75.3,86,4,346,0.11,0.05,0.0,2.3,0.0,85.8,12.06,11.44,15.32,0.49,-0.6,0.73,6.07,0.63,1.68,6.23,0,0
154,Arthur Gomes,GHA,2010,CDM,32,1978,180,78,Both,21.9,77,3,258,0.19,0.29,0.0,1.26,0.0,89.2,14.13,8.76,7.05,0.61,0.6,0.63,3.23,1.17,5.14,6.58,1,0
155,Marcelo Souza,GHA,2010,CB,33,1977,188,87,Right,49.5,75,3,296,0.25,0.08,0.0,1.8,0.0,87.0,10.01,11.28,14.43,0.48,0.2,-0.07,2.7,1.39,2.47,6.03,1,0
156,Alexandre Lima,GHA,2010,RB,20,1990,183,86,Left,95.3,86,4,388,0.28,0.4,0.0,2.34,0.0,84.9,12.49,8.18,15.53,0.74,-0.3,0.87,7.11,2.6,4.32,6.64,0,0
157,Paulo Santos,GHA,2010,RW,30,1980,185,75,Right,28.9,80,4,417,0.73,0.8,0.0,0.51,0.0,84.3,3.74,3.65,1.66,1.79,-0.1,0.87,9.65,5.52,14.41,2.89,0,0
158,Heitor Oliveira,GHA,2010,RB,30,1980,185,65,Left,26.9,85,5,411,0.23,0.46,0.0,2.39,0.0,85.7,7.28,1.46,11.87,0.62,-0.1,-0.11,5.1,2.37,6.85,7.04,0,0
159,Gabriel Monteiro,GHA,2010,LW,20,1990,179,85,Right,41.7,79,4,357,0.63,1.01,0.0,0.6,0.0,76.0,3.01,3.18,2.02,2.19,-0.3,0.85,6.28,3.2,17.0,4.77,0,0
160,Paulo Santos,GHA,2010,GK,32,1978,199,89,Right,19.1,81,3,265,0.0,0.0,13.9,2.59,0.55,90.5,1.21,1.78,5.99,0.0,0.4,-0.22,0.0,0.0,0.0,0.9,0,0
161,Andre Dias,GHA,2010,LB,20,1990,178,89,Right,69.7,96,2,190,0.44,0.47,0.0,2.69,0.0,80.1,9.73,8.63,8.81,0.78,0.2,0.73,4.64,2.61,5.34,7.08,0,0
162,Andre Costa,PAR,2010,CB,27,1983,172,75,Left,59.5,73,1,107,0.21,0.07,0.0,1.54,0.0,89.2,7.66,12.06,14.9,0.54,-0.2,-0.0,5.22,0.84,2.55,9.0,1,0
163,Felipe Cavalcanti,PAR,2010,CDM,30,1980,182,72,Left,16.3,72,5,499,0.24,0.25,0.0,0.75,0.0,89.6,16.81,9.59,11.78,0.72,-0.0,0.14,3.07,0.52,5.71,9.61,0,0
164,Gustavo Martins,PAR,2010,LW,23,1987,185,84,Right,75.5,74,5,458,0.68,0.81,0.0,0.26,0.0,77.4,3.56,1.15,1.71,1.93,0.0,1.14,8.79,3.59,7.08,6.67,0,0
165,Carlos Oliveira,PAR,2010,RW,24,1986,176,66,Right,48.2,74,3,340,0.65,0.86,0.0,0.48,0.0,79.9,2.78,2.93,2.14,0.96,-0.1,0.83,11.84,4.78,3.21,7.92,0,0
166,Thiago Mendes,PAR,2010,ST,37,1973,194,75,Right,102.0,84,3,309,1.31,0.44,0.0,0.0,0.0,69.3,1.91,5.32,1.09,1.16,0.1,1.28,8.22,5.41,10.5,6.11,0,0
167,Roberto Rodrigues,PAR,2010,GK,19,1991,197,78,Right,39.7,82,5,428,0.0,0.0,13.57,2.06,3.43,88.1,1.25,2.32,2.44,0.0,0.4,0.39,0.0,0.0,0.0,1.27,0,0
168,Ricardo Dias,PAR,2010,RB,36,1974,194,76,Both,29.3,73,4,380,0.2,0.32,0.0,1.02,0.0,79.8,7.59,6.38,2.8,1.23,-0.1,0.22,6.1,2.66,5.16,1.79,0,0
169,Vinicius Rodrigues,PAR,2010,GK,37,1973,193,93,Right,16.0,87,2,238,0.0,0.0,21.3,2.74,3.33,86.2,0.48,1.96,5.23,0.0,0.7,-0.45,0.0,0.0,0.0,1.81,0,0
170,Heitor Rodrigues,PAR,2010,CM,21,1989,185,82,Right,37.5,83,6,451,0.41,0.8,0.0,1.36,0.0,88.0,4.06,7.13,5.48,0.75,-0.1,0.52,7.16,2.65,7.38,6.87,0,0
171,Fernando Barbosa,PAR,2010,CAM,27,1983,175,81,Right,36.8,66,1,166,0.56,0.56,0.0,0.43,0.0,78.6,5.29,5.09,2.14,1.37,-0.1,0.45,11.65,2.16,2.46,3.44,0,0
172,Gustavo Almeida,PAR,2010,CB,36,1974,173,69,Right,20.3,89,4,340,0.22,0.08,0.0,1.38,0.0,86.4,9.35,11.58,19.85,0.4,-0.3,0.36,1.94,0.96,2.43,7.34,0,0
173,Ricardo Barbosa,PAR,2010,CB,26,1984,188,78,Left,74.8,79,3,222,0.25,0.11,0.0,2.46,0.0,91.5,4.39,9.61,27.89,0.52,0.2,-0.02,3.47,1.26,1.71,6.28,0,0
174,Ricardo Monteiro,PAR,2010,LB,33,1977,189,79,Left,42.9,82,3,238,0.35,0.6,0.0,1.59,0.0,78.5,11.85,2.89,8.09,1.2,-0.5,0.21,7.47,1.72,8.22,7.66,0,0
175,Matheus Ribeiro,PAR,2010,LW,19,1991,181,79,Right,53.5,81,3,323,0.63,1.06,0.0,0.62,0.0,75.0,4.2,4.72,2.86,2.27,0.0,1.05,13.48,4.89,5.35,2.67,0,0
176,Andre Costa,PAR,2010,ST,30,1980,189,87,Left,128.7,87,4,385,1.45,0.22,0.0,0.0,0.0,75.8,2.05,2.12,1.25,1.18,0.7,1.54,4.78,4.62,5.36,5.43,0,0
177,Vinicius Pereira,PAR,2010,LB,31,1979,190,73,Right,52.2,76,2,220,0.29,0.38,0.0,1.55,0.0,75.9,14.25,6.33,16.45,0.08,0.2,0.17,5.29,1.9,7.44,4.26,1,0
178,Bruno Oliveira,PAR,2010,RB,27,1983,191,70,Right,28.3,84,3,317,0.33,0.76,0.0,2.24,0.0,80.4,9.51,10.13,9.06,1.16,-1.2,0.1,5.9,2.58,6.1,3.18,0,0
179,Bruno Rodrigues,PAR,2010,RW,35,1975,174,71,Left,25.5,80,3,246,0.79,1.1,0.0,0.58,0.0,80.2,4.22,6.05,2.63,1.25,-0.2,0.49,14.57,2.09,12.14,3.56,0,0
180,Marcelo Silva,PAR,2010,GK,19,1991,191,81,Right,38.9,76,5,464,0.0,0.0,10.21,2.45,0.97,87.0,0.56,2.11,3.51,0.0,-0.2,0.24,0.0,0.0,0.0,1.15,0,0
181,Eduardo Martins,PAR,2010,CM,20,1990,186,74,Right,61.2,84,4,322,0.45,0.69,0.0,1.08,0.0,86.0,6.17,9.16,6.48,0.62,0.3,0.79,6.55,0.6,9.22,7.63,0,0
182,Heitor Cardoso,PAR,2010,CDM,33,1977,180,65,Right,76.8,75,4,430,0.21,0.36,0.0,1.28,0.0,90.4,10.82,12.12,7.75,0.59,-0.0,0.9,4.29,1.39,4.46,9.11,1,0
183,Gustavo Rocha,PAR,2010,CB,20,1990,186,84,Left,55.6,84,0,0,0.29,0.15,0.0,1.65,0.0,87.1,7.92,13.04,36.55,0.51,-0.4,0.76,3.29,0.63,2.3,6.8,0,0
184,Vinicius Monteiro,PAR,2010,CM,30,1980,180,65,Left,42.0,69,5,421,0.33,0.51,0.0,1.08,0.0,85.8,9.45,8.98,3.4,0.61,-0.2,0.4,4.07,1.7,5.09,7.26,0,0
185,Nakata,JPN,2010,CM,34,1976,171,71,Right,53.2,69,4,362,0.54,0.75,0.0,0.88,0.0,89.4,7.74,6.54,5.57,0.71,0.2,0.69,5.53,0.62,6.79,7.38,0,0
186,Honda,JPN,2010,ST,35,1975,185,83,Right,25.6,84,4,343,1.11,0.26,0.0,0.0,0.0,69.9,1.71,4.65,1.5,1.18,-0.0,1.18,14.81,4.54,8.94,6.91,0,0
187,Kagawa,JPN,2010,LW,25,1985,191,82,Right,19.9,87,4,391,0.7,0.82,0.0,0.45,0.0,71.3,2.68,2.76,2.17,1.09,0.8,1.02,10.02,4.52,16.21,2.06,0,0
188,Nagatomo,JPN,2010,LB,37,1973,188,89,Left,44.8,83,6,512,0.19,0.64,0.0,2.09,0.0,81.7,12.77,6.93,13.96,0.48,-0.1,0.46,2.3,1.36,8.33,7.76,0,0
189,Yoshida,JPN,2010,RW,24,1986,188,75,Left,75.7,78,2,199,0.73,1.1,0.0,0.55,0.0,79.1,3.4,2.97,2.75,2.06,-0.0,0.38,9.91,0.97,12.88,4.27,0,0
190,Endo,JPN,2010,GK,20,1990,187,84,Right,8.1,63,5,441,0.0,0.0,13.01,1.29,2.62,82.1,1.16,2.47,6.45,0.0,0.1,-0.29,0.0,0.0,0.0,1.07,0,0
191,Minamino,JPN,2010,RW,34,1976,175,76,Right,49.4,76,4,345,0.65,0.58,0.0,0.6,0.0,73.5,4.07,5.14,3.28,1.03,-0.5,0.91,6.83,2.47,18.44,4.38,0,0
192,Kubo,JPN,2010,LB,27,1983,185,86,Right,71.9,92,2,184,0.34,0.37,0.0,2.19,0.0,77.7,14.05,6.67,6.75,1.06,0.5,0.98,3.78,2.94,5.42,4.24,0,0
193,Tomiyasu,JPN,2010,GK,35,1975,195,79,Right,30.1,78,2,243,0.0,0.0,18.52,2.37,1.83,84.5,1.11,2.14,4.07,0.0,0.5,0.42,0.0,0.0,0.0,0.8,0,0
194,Doan,JPN,2010,CB,33,1977,183,76,Right,53.0,82,2,209,0.22,0.09,0.0,1.26,0.0,89.8,6.69,9.41,21.85,0.42,-0.1,0.44,4.75,0.88,2.24,4.65,0,0
195,Ito,JPN,2010,LW,33,1977,192,88,Left,43.7,86,3,246,0.28,0.7,0.0,0.44,0.0,75.3,2.41,3.86,2.4,1.91,0.2,1.5,17.03,3.66,10.06,6.2,0,0
196,Maeda,JPN,2010,CM,32,1978,177,82,Right,75.4,68,3,266,0.52,0.72,0.0,0.63,0.0,88.0,4.34,7.75,4.86,0.64,-0.3,1.07,5.64,1.97,10.37,7.4,0,0
197,Asano,JPN,2010,RB,29,1981,188,66,Both,20.9,80,4,381,0.24,0.23,0.0,2.01,0.0,83.0,8.93,8.44,12.51,1.01,-0.7,0.36,3.73,1.59,7.32,4.29,1,0
198,Tanaka,JPN,2010,CDM,23,1987,194,68,Both,27.9,70,5,449,0.23,0.31,0.0,1.06,0.0,90.1,8.58,10.17,9.19,0.56,0.4,-0.18,6.5,1.49,4.87,7.09,1,0
199,Soma,JPN,2010,CB,31,1979,181,83,Right,66.9,86,3,248,0.21,0.13,0.0,1.82,0.0,89.1,6.08,11.52,27.03,0.56,-0.1,0.37,4.28,0.94,1.73,7.21,0,0
200,Machino,JPN,2010,RB,21,1989,178,86,Right,31.0,82,2,194,0.26,0.23,0.0,2.57,0.0,79.1,11.65,3.61,11.1,0.67,-0.1,-0.2,3.91,2.13,5.88,5.33,1,0
201,Ueda,JPN,2010,CB,24,1986,176,77,Right,58.4,81,5,412,0.25,0.09,0.0,2.24,0.0,89.0,5.09,12.21,28.57,0.39,-0.4,0.38,4.32,0.97,2.92,3.86,0,0
202,Kamada,JPN,2010,CDM,34,1976,190,81,Right,21.3,68,3,275,0.3,0.36,0.0,0.74,0.0,89.6,4.4,15.57,2.53,0.89,0.1,-0.26,2.73,1.07,4.08,11.45,2,0
203,Hatate,JPN,2010,CM,33,1977,181,70,Left,17.9,77,6,446,0.43,0.61,0.0,1.37,0.0,88.4,6.76,8.57,3.72,0.9,-0.1,0.56,5.85,1.92,8.45,4.52,1,0
204,Suzuki,JPN,2010,ST,29,1981,189,82,Right,133.9,90,3,311,1.31,0.33,0.0,0.0,0.0,74.1,1.66,2.93,1.8,1.27,0.1,1.46,9.2,6.54,4.99,6.37,0,0
205,Morita,JPN,2010,CB,28,1982,177,88,Right,38.8,91,3,335,0.16,0.16,0.0,2.31,0.0,84.0,10.76,11.85,21.81,0.53,0.7,0.35,3.97,0.51,1.86,6.83,0,0
206,Mitoma,JPN,2010,GK,34,1976,190,93,Right,26.1,71,0,63,0.0,0.0,17.69,1.89,1.92,85.0,0.82,2.54,5.03,0.0,0.4,0.12,0.0,0.0,0.0,0.74,0,0
207,Suzuki,JPN,2010,CAM,24,1986,179,88,Right,39.6,77,3,326,0.62,0.97,0.0,0.31,0.0,79.6,3.85,5.8,1.65,1.48,0.2,0.75,8.18,3.96,12.43,4.08,0,0
208,Park,KOR,2010,CB,25,1985,173,68,Right,44.6,80,3,249,0.25,0.13,0.0,2.02,0.0,87.5,8.89,8.73,24.42,0.46,-0.2,0.47,3.69,0.95,1.85,8.72,0,0
209,Son,KOR,2010,CDM,25,1985,191,82,Left,30.5,79,3,331,0.17,0.4,0.0,0.6,0.0,83.4,10.01,14.02,9.19,0.59,-0.5,0.46,4.7,1.56,4.93,8.21,0,0
210,Kim,KOR,2010,RB,33,1977,188,71,Right,54.3,82,4,308,0.29,0.68,0.0,1.97,0.0,82.7,6.94,6.22,15.61,0.96,0.1,0.41,5.53,1.1,6.71,3.17,1,0
211,Lee,KOR,2010,RB,26,1984,186,78,Right,116.1,91,3,236,0.38,0.57,0.0,2.77,0.0,83.5,4.28,6.51,12.93,0.78,0.2,0.36,6.43,2.31,6.47,5.37,0,0
212,Hwang,KOR,2010,LB,26,1984,178,67,Left,41.7,94,4,289,0.28,0.41,0.0,2.89,0.0,79.5,8.89,6.9,10.55,1.26,-0.0,0.19,5.13,2.45,7.38,4.91,1,0
213,Cho,KOR,2010,RW,37,1973,183,86,Right,24.1,82,5,461,0.91,0.71,0.0,0.59,0.0,77.0,3.6,2.06,2.09,0.95,-0.1,1.05,8.47,6.33,18.89,5.32,0,0
214,Jung,KOR,2010,CAM,33,1977,179,69,Left,56.0,84,6,546,0.59,1.09,0.0,0.38,0.0,81.3,4.14,5.55,2.05,1.53,-0.0,0.43,8.93,2.91,11.36,3.38,0,0
215,Hong,KOR,2010,GK,23,1987,194,76,Left,6.2,71,3,320,0.0,0.0,12.35,0.66,3.61,90.0,1.34,1.33,4.98,0.0,0.3,-0.32,0.0,0.0,0.0,0.94,0,0
216,Kwon,KOR,2010,CM,33,1977,182,80,Right,29.7,69,4,382,0.46,0.58,0.0,0.54,0.0,84.5,8.14,3.66,5.47,0.51,0.1,0.73,5.94,1.32,5.83,5.88,0,0
217,Kim,KOR,2010,CB,35,1975,174,84,Both,55.8,80,4,344,0.19,0.1,0.0,1.73,0.0,84.9,4.82,8.9,34.89,0.6,-0.2,0.58,5.1,1.31,2.44,9.02,1,0
218,Lee,KOR,2010,CM,24,1986,175,67,Both,19.2,79,4,366,0.42,0.49,0.0,0.77,0.0,88.0,10.26,6.4,5.41,1.0,-0.1,0.6,5.29,2.15,6.18,4.63,0,0
219,Park,KOR,2010,GK,29,1981,187,90,Left,47.6,74,3,323,0.0,0.0,4.92,2.46,2.93,83.0,1.17,2.53,5.39,0.0,0.5,0.0,0.0,0.0,0.0,1.03,0,0
220,Seol,KOR,2010,CM,22,1988,173,80,Right,39.1,71,3,307,0.45,0.73,0.0,0.49,0.0,90.1,11.17,8.56,5.56,0.74,-0.2,0.58,5.39,2.84,7.96,10.86,0,0
221,Choi,KOR,2010,RW,25,1985,187,87,Right,20.5,72,3,268,0.41,0.82,0.0,0.56,0.0,76.0,2.51,2.43,2.05,1.23,0.2,0.57,14.39,1.23,18.24,4.81,0,0
222,Yang,KOR,2010,LW,24,1986,176,65,Right,112.4,76,3,251,0.87,1.11,0.0,0.63,0.0,78.5,1.95,4.69,2.06,1.8,-0.5,1.23,14.67,5.09,8.09,5.1,0,0
223,Bae,KOR,2010,ST,31,1979,184,65,Both,105.9,88,5,431,0.92,0.42,0.0,0.0,0.0,68.8,2.04,3.65,1.43,1.09,-0.1,1.36,6.31,3.3,1.19,3.56,0,0
224,Kim,KOR,2010,LB,35,1975,172,73,Right,35.2,84,4,325,0.35,0.53,0.0,1.58,0.0,80.0,13.94,14.98,13.11,0.78,0.4,0.23,6.11,1.26,3.27,7.13,1,0
225,Lee,KOR,2010,GK,23,1987,196,89,Right,33.0,75,3,281,0.0,0.0,14.49,2.07,2.78,88.2,1.08,2.81,7.04,0.0,0.2,-0.51,0.0,0.0,0.0,1.18,0,0
226,Jeong,KOR,2010,CB,27,1983,176,76,Right,22.6,91,3,285,0.29,0.05,0.0,2.14,0.0,91.2,9.21,5.79,21.01,0.33,0.4,0.39,3.74,0.87,0.76,4.81,0,0
227,Oh,KOR,2010,CB,24,1986,184,73,Left,43.0,82,3,284,0.26,0.06,0.0,2.25,0.0,85.1,8.75,5.12,31.03,0.65,0.4,0.4,4.43,0.95,1.97,6.54,0,0
228,Cho,KOR,2010,ST,19,1991,182,67,Right,81.4,80,4,370,1.59,0.26,0.0,0.0,0.0,71.0,1.28,1.25,1.37,1.24,-0.1,1.33,15.71,7.57,10.51,7.0,0,0
229,Kim,KOR,2010,LW,33,1977,183,65,Right,65.9,76,5,442,1.0,0.5,0.0,0.31,0.0,73.8,2.49,4.61,1.91,0.47,0.3,0.51,14.99,4.32,14.01,4.71,0,0
230,Lee,KOR,2010,CDM,19,1991,189,86,Right,41.5,75,4,373,0.22,0.3,0.0,1.01,0.0,85.4,14.47,15.57,8.6,0.59,-0.9,-0.15,3.16,1.03,1.87,7.05,1,0
231,Pulisic,USA,2010,CB,26,1984,192,78,Left,75.2,75,3,278,0.12,0.06,0.0,1.64,0.0,91.4,10.88,10.22,25.13,0.47,0.3,0.45,5.07,0.97,1.48,8.89,1,0
232,McKennie,USA,2010,CM,32,1978,171,65,Right,21.3,74,3,281,0.33,0.78,0.0,0.89,0.0,88.7,5.26,6.29,4.2,0.44,0.3,0.76,6.62,1.5,4.72,6.14,0,0
233,Adams,USA,2010,CDM,19,1991,193,74,Right,30.3,66,5,426,0.16,0.28,0.0,1.12,0.0,87.7,15.52,12.8,8.77,0.39,0.1,0.36,3.28,0.85,5.93,4.66,1,0
234,Dest,USA,2010,CB,24,1986,176,78,Right,62.7,92,3,354,0.08,0.1,0.0,2.52,0.0,87.6,7.56,12.15,27.95,0.52,0.5,0.06,3.82,1.45,1.52,6.84,1,0
235,Ream,USA,2010,LW,37,1973,172,86,Right,12.3,70,3,344,0.69,0.66,0.0,0.47,0.0,73.6,1.94,4.48,2.07,1.56,0.5,0.53,11.06,5.18,25.2,5.46,0,0
236,Turner,USA,2010,RB,25,1985,181,69,Right,18.0,91,6,533,0.43,0.6,0.0,2.08,0.0,76.0,11.75,7.26,13.64,0.86,-0.9,0.71,6.7,1.88,5.63,5.52,0,0
237,Musah,USA,2010,CB,30,1980,183,86,Right,39.0,78,4,303,0.14,0.12,0.0,2.25,0.0,90.9,5.26,12.81,19.67,0.28,-0.4,-0.1,4.9,1.12,2.74,5.94,0,0
238,Weah,USA,2010,RB,20,1990,184,81,Right,44.8,78,4,381,0.39,0.36,0.0,1.14,0.0,80.2,10.15,9.97,9.83,1.02,0.4,0.25,3.18,2.41,5.84,7.92,1,0
239,Aaronson,USA,2010,LB,27,1983,172,88,Right,48.1,80,3,356,0.23,0.42,0.0,1.11,0.0,81.6,7.72,10.51,8.69,0.94,0.1,0.51,4.95,2.53,3.88,5.91,0,0
240,Reyna,USA,2010,CB,27,1983,189,72,Right,47.4,85,4,391,0.2,0.14,0.0,2.16,0.0,91.3,2.67,11.29,20.94,0.47,-0.3,0.15,2.62,0.91,1.94,3.48,0,0
241,Sargent,USA,2010,CM,30,1980,183,71,Left,36.0,68,3,259,0.37,0.5,0.0,0.97,0.0,84.1,7.51,5.03,5.24,0.72,0.2,0.34,7.86,1.07,9.88,7.65,0,0
242,Wright,USA,2010,LW,30,1980,171,80,Both,22.2,83,3,269,0.86,0.67,0.0,0.79,0.0,75.1,1.9,4.81,1.21,1.9,-0.2,0.97,8.41,2.4,7.57,5.39,0,0
243,Zimmerman,USA,2010,GK,32,1978,188,93,Right,14.4,84,3,289,0.0,0.0,10.65,2.73,2.71,91.3,1.2,2.6,4.54,0.0,0.5,0.1,0.0,0.0,0.0,0.5,0,0
244,Long,USA,2010,GK,28,1982,183,94,Right,27.8,68,3,282,0.0,0.0,24.6,1.66,3.91,84.6,0.41,1.94,5.41,0.0,0.4,-0.27,0.0,0.0,0.0,1.34,0,0
245,Robinson,USA,2010,ST,28,1982,176,66,Right,124.5,86,4,350,1.32,0.21,0.0,0.0,0.0,72.2,1.04,3.61,0.44,0.73,0.4,1.57,14.32,5.24,10.39,5.86,0,0
246,Scally,USA,2010,RW,25,1985,175,89,Left,68.3,84,5,472,0.74,1.15,0.0,0.42,0.0,83.2,2.49,4.99,2.41,1.77,-0.1,1.48,13.86,2.56,14.71,4.77,0,0
247,Yedlin,USA,2010,GK,28,1982,198,82,Right,16.8,80,5,389,0.0,0.0,18.88,1.46,3.46,83.8,0.37,2.71,6.99,0.0,1.0,-0.01,0.0,0.0,0.0,0.96,0,0
248,Morris,USA,2010,LB,21,1989,173,81,Right,25.5,92,4,371,0.24,0.6,0.0,2.17,0.0,79.7,9.98,7.83,9.91,0.65,0.2,0.43,6.41,2.23,7.26,6.29,0,0
249,Hoppe,USA,2010,RW,23,1987,194,67,Right,36.4,86,4,329,0.98,0.91,0.0,0.6,0.0,76.2,3.01,4.13,2.4,1.77,0.1,1.55,14.87,6.94,15.53,5.04,0,0
250,Pefok,USA,2010,CM,23,1987,183,70,Right,36.8,72,5,408,0.25,1.04,0.0,0.98,0.0,82.6,10.94,2.97,5.61,0.48,0.4,0.45,2.97,1.79,5.31,6.16,0,0
251,Vazquez,USA,2010,CDM,37,1973,187,84,Right,14.2,78,2,185,0.16,0.23,0.0,0.92,0.0,90.1,16.91,17.34,8.25,0.49,-0.5,-0.13,4.1,0.41,3.73,7.76,0,0
252,Ferreira,USA,2010,ST,27,1983,172,66,Both,75.6,85,4,363,1.45,0.21,0.0,0.0,0.0,68.1,2.38,4.28,0.59,1.28,-0.3,1.39,4.53,4.42,7.27,8.12,0,0
