EventID,MatchID,PlayerID,TeamCode,EventType,Minute,Detail,xG
543,40,306,POR,Goal,22,Open Play,0.35
544,40,306,POR,Goal,28,Open Play,0.65
545,40,322,POR,Goal,60,Open Play,0.39
546,40,306,POR,Goal,48,Open Play,0.8
547,40,306,POR,Goal,50,Open Play,0.32
548,40,308,POR,Goal,30,Penalty,0.16
549,40,712,PRK,YellowCard,47,Foul,0.0
550,40,317,POR,YellowCard,87,Foul,0.0
551,40,307,POR,YellowCard,46,Foul,0.0
552,40,315,POR,Substitution,76,Sub On,0.0
553,40,308,POR,Substitution,63,Sub On,0.0
554,40,317,POR,Substitution,63,Sub On,0.0
555,40,713,PRK,Substitution,46,Sub On,0.0
556,40,709,PRK,Substitution,66,Sub On,0.0
557,40,704,PRK,Substitution,61,Sub On,0.0
558,41,303,POR,YellowCard,92,Foul,0.0
559,41,127,BRA,YellowCard,58,Foul,0.0
560,41,130,BRA,YellowCard,22,Foul,0.0
561,41,122,BRA,YellowCard,13,Foul,0.0
562,41,315,POR,YellowCard,79,Foul,0.0
563,41,306,POR,YellowCard,4,Foul,0.0
564,41,313,POR,Substitution,84,Sub On,0.0
565,41,318,POR,Substitution,87,Sub On,0.0
566,41,304,POR,Substitution,78,Sub On,0.0
567,41,300,POR,Substitution,48,Sub On,0.0
568,41,300,POR,Substitution,54,Sub On,0.0
569,41,124,BRA,Substitution,60,Sub On,0.0
570,41,132,BRA,Substitution,86,Sub On,0.0
571,41,126,BRA,Substitution,81,Sub On,0.0
572,41,118,BRA,Substitution,70,Sub On,0.0
573,41,124,BRA,Substitution,52,Sub On,0.0
574,42,438,CIV,Goal,38,Open Play,0.84
575,42,438,CIV,Goal,38,Open Play,0.87
576,42,444,CIV,Goal,54,Open Play,0.74
577,42,698,PRK,YellowCard,24,Foul,0.0
578,42,712,PRK,YellowCard,50,Foul,0.0
579,42,458,CIV,YellowCard,92,Foul,0.0
580,42,444,CIV,YellowCard,73,Foul,0.0
581,42,712,PRK,RedCard,93,Serious Foul,0.0
582,42,711,PRK,Substitution,68,Sub On,0.0
583,42,709,PRK,Substitution,55,Sub On,0.0
584,42,710,PRK,Substitution,60,Sub On,0.0
585,42,446,CIV,Substitution,46,Sub On,0.0
586,42,444,CIV,Substitution,72,Sub On,0.0
587,42,438,CIV,Substitution,51,Sub On,0.0
588,42,451,CIV,Substitution,47,Sub On,0.0
589,43,389,SUI,Goal,10,Open Play,0.31
590,43,390,SUI,YellowCard,36,Foul,0.0
591,43,372,SUI,YellowCard,55,Foul,0.0
592,43,3,ESP,Substitution,48,Sub On,0.0
593,43,7,ESP,Substitution,51,Sub On,0.0
594,43,12,ESP,Substitution,70,Sub On,0.0
595,43,23,ESP,Substitution,57,Sub On,0.0
596,43,376,SUI,Substitution,80,Sub On,0.0
597,43,374,SUI,Substitution,75,Sub On,0.0
598,43,376,SUI,Substitution,56,Sub On,0.0
599,44,339,CHI,Goal,10,Open Play,0.25
600,44,406,HON,YellowCard,4,Foul,0.0
601,44,407,HON,YellowCard,4,Foul,0.0
602,44,339,CHI,YellowCard,40,Foul,0.0
603,44,396,HON,YellowCard,60,Foul,0.0
604,44,392,HON,Substitution,72,Sub On,0.0
605,44,393,HON,Substitution,54,Sub On,0.0
606,44,412,HON,Substitution,75,Sub On,0.0
607,44,396,HON,Substitution,54,Sub On,0.0
608,44,342,CHI,Substitution,55,Sub On,0.0
609,44,323,CHI,Substitution,83,Sub On,0.0
610,44,339,CHI,Substitution,66,Sub On,0.0
611,44,337,CHI,Substitution,62,Sub On,0.0
612,44,323,CHI,Substitution,86,Sub On,0.0
613,45,16,ESP,Goal,44,Open Play,0.25
614,45,16,ESP,Goal,67,Open Play,0.6
615,45,412,HON,YellowCard,52,Foul,0.0
616,45,4,ESP,YellowCard,57,Foul,0.0
617,45,394,HON,YellowCard,40,Foul,0.0
618,45,23,ESP,Substitution,77,Sub On,0.0
619,45,11,ESP,Substitution,59,Sub On,0.0
620,45,9,ESP,Substitution,62,Sub On,0.0
621,45,14,ESP,Substitution,77,Sub On,0.0
622,45,412,HON,Substitution,71,Sub On,0.0
623,45,404,HON,Substitution,47,Sub On,0.0
624,45,395,HON,Substitution,55,Sub On,0.0
625,45,413,HON,Substitution,68,Sub On,0.0
626,46,339,CHI,Goal,54,Open Play,0.86
627,46,345,CHI,YellowCard,36,Foul,0.0
628,46,343,CHI,YellowCard,6,Foul,0.0
629,46,387,SUI,YellowCard,65,Foul,0.0
630,46,374,SUI,YellowCard,48,Foul,0.0
631,46,333,CHI,YellowCard,79,Foul,0.0
632,46,330,CHI,YellowCard,28,Foul,0.0
633,46,332,CHI,Substitution,81,Sub On,0.0
634,46,339,CHI,Substitution,88,Sub On,0.0
635,46,325,CHI,Substitution,70,Sub On,0.0
636,46,334,CHI,Substitution,77,Sub On,0.0
637,46,390,SUI,Substitution,68,Sub On,0.0
638,46,388,SUI,Substitution,83,Sub On,0.0
639,46,387,SUI,Substitution,62,Sub On,0.0
640,46,388,SUI,Substitution,88,Sub On,0.0
641,46,383,SUI,Substitution,77,Sub On,0.0
642,47,338,CHI,Goal,6,Open Play,0.6
643,47,15,ESP,Goal,13,Open Play,0.1
644,47,16,ESP,Goal,84,Open Play,0.09
645,47,330,CHI,YellowCard,92,Foul,0.0
646,47,339,CHI,YellowCard,61,Foul,0.0
647,47,342,CHI,Substitution,66,Sub On,0.0
648,47,326,CHI,Substitution,64,Sub On,0.0
649,47,330,CHI,Substitution,54,Sub On,0.0
650,47,325,CHI,Substitution,71,Sub On,0.0
651,47,20,ESP,Substitution,87,Sub On,0.0
652,47,8,ESP,Substitution,58,Sub On,0.0
653,47,15,ESP,Substitution,80,Sub On,0.0
654,48,381,SUI,YellowCard,45,Foul,0.0
655,48,391,SUI,YellowCard,39,Foul,0.0
656,48,385,SUI,Substitution,81,Sub On,0.0
657,48,385,SUI,Substitution,68,Sub On,0.0
658,48,383,SUI,Substitution,59,Sub On,0.0
659,48,376,SUI,Substitution,82,Sub On,0.0
660,48,399,HON,Substitution,82,Sub On,0.0
661,48,403,HON,Substitution,53,Sub On,0.0
662,48,403,HON,Substitution,63,Sub On,0.0
663,48,412,HON,Substitution,71,Sub On,0.0
664,49,74,URU,Goal,12,Open Play,0.15
665,49,85,URU,Goal,6,Open Play,0.25
666,49,223,KOR,Goal,23,Open Play,0.41
667,49,70,URU,YellowCard,41,Foul,0.0
668,49,225,KOR,YellowCard,73,Foul,0.0
669,49,75,URU,YellowCard,7,Foul,0.0
670,49,86,URU,Substitution,88,Sub On,0.0
671,49,89,URU,Substitution,52,Sub On,0.0
672,49,82,URU,Substitution,71,Sub On,0.0
673,49,79,URU,Substitution,50,Sub On,0.0
674,49,83,URU,Substitution,85,Sub On,0.0
675,49,210,KOR,Substitution,82,Sub On,0.0
676,49,217,KOR,Substitution,84,Sub On,0.0
677,49,218,KOR,Substitution,68,Sub On,0.0
678,50,240,USA,Goal,76,Open Play,0.86
679,50,141,GHA,Goal,6,Open Play,0.4
680,50,142,GHA,Goal,70,Own Goal,0.76
681,50,157,GHA,YellowCard,9,Foul,0.0
682,50,252,USA,YellowCard,61,Foul,0.0
683,50,240,USA,YellowCard,74,Foul,0.0
684,50,158,GHA,YellowCard,34,Foul,0.0
685,50,233,USA,YellowCard,58,Foul,0.0
686,50,152,GHA,YellowCard,61,Foul,0.0
687,50,246,USA,Substitution,61,Sub On,0.0
688,50,242,USA,Substitution,64,Sub On,0.0
689,50,249,USA,Substitution,68,Sub On,0.0
690,50,158,GHA,Substitution,79,Sub On,0.0
691,50,156,GHA,Substitution,87,Sub On,0.0
692,50,155,GHA,Substitution,50,Sub On,0.0
693,50,139,GHA,Substitution,60,Sub On,0.0
694,50,148,GHA,Substitution,84,Sub On,0.0
695,51,26,NED,Goal,16,Open Play,0.46
696,51,33,NED,Goal,31,Open Play,0.84
697,51,364,SVK,Goal,49,Open Play,0.28
698,51,29,NED,YellowCard,61,Foul,0.0
699,51,30,NED,YellowCard,40,Foul,0.0
700,51,46,NED,YellowCard,22,Foul,0.0
701,51,360,SVK,RedCard,5,Serious Foul,0.0
702,51,39,NED,Substitution,67,Sub On,0.0
703,51,40,NED,Substitution,70,Sub On,0.0
704,51,25,NED,Substitution,72,Sub On,0.0
705,51,25,NED,Substitution,84,Sub On,0.0
706,51,361,SVK,Substitution,58,Sub On,0.0
707,51,367,SVK,Substitution,77,Sub On,0.0
708,51,354,SVK,Substitution,53,Sub On,0.0
709,51,368,SVK,Substitution,68,Sub On,0.0
710,52,123,BRA,Goal,38,Open Play,0.46
711,52,125,BRA,Goal,66,Penalty,0.05
712,52,138,BRA,Goal,93,Open Play,0.9
713,52,324,CHI,YellowCard,90,Foul,0.0
714,52,331,CHI,YellowCard,70,Foul,0.0
715,52,125,BRA,Substitution,70,Sub On,0.0
716,52,119,BRA,Substitution,70,Sub On,0.0
717,52,116,BRA,Substitution,46,Sub On,0.0
718,52,341,CHI,Substitution,62,Sub On,0.0
719,52,340,CHI,Substitution,62,Sub On,0.0
720,52,336,CHI,Substitution,64,Sub On,0.0
721,52,335,CHI,Substitution,68,Sub On,0.0
722,52,333,CHI,Substitution,77,Sub On,0.0
723,53,109,ARG,Goal,14,Open Play,0.27
724,53,106,ARG,Goal,47,Open Play,0.2
725,53,98,ARG,Goal,49,Open Play,0.1
726,53,264,MEX,Goal,66,Open Play,0.63
727,53,109,ARG,YellowCard,52,Foul,0.0
728,53,94,ARG,YellowCard,90,Foul,0.0
729,53,115,ARG,YellowCard,87,Foul,0.0
730,53,94,ARG,YellowCard,57,Foul,0.0
731,53,102,ARG,YellowCard,60,Foul,0.0
732,53,112,ARG,YellowCard,66,Foul,0.0
733,53,107,ARG,Substitution,73,Sub On,0.0
734,53,93,ARG,Substitution,60,Sub On,0.0
735,53,114,ARG,Substitution,87,Sub On,0.0
736,53,100,ARG,Substitution,63,Sub On,0.0
737,53,104,ARG,Substitution,51,Sub On,0.0
738,53,257,MEX,Substitution,50,Sub On,0.0
739,53,270,MEX,Substitution,73,Sub On,0.0
740,53,267,MEX,Substitution,48,Sub On,0.0
741,53,274,MEX,Substitution,68,Sub On,0.0
742,53,261,MEX,Substitution,73,Sub On,0.0
743,54,285,ENG,Goal,9,Open Play,0.06
744,54,69,GER,Goal,45,Open Play,0.45
745,54,61,GER,Goal,18,Open Play,0.75
746,54,59,GER,Goal,40,Open Play,0.41
747,54,61,GER,Goal,11,Open Play,0.32
748,54,296,ENG,YellowCard,9,Foul,0.0
749,54,285,ENG,YellowCard,18,Foul,0.0
750,54,65,GER,YellowCard,28,Foul,0.0
751,54,293,ENG,YellowCard,90,Foul,0.0
752,54,50,GER,YellowCard,36,Foul,0.0
753,54,277,ENG,Substitution,88,Sub On,0.0
754,54,290,ENG,Substitution,65,Sub On,0.0
755,54,299,ENG,Substitution,85,Sub On,0.0
756,54,297,ENG,Substitution,69,Sub On,0.0
757,54,297,ENG,Substitution,74,Sub On,0.0
758,54,49,GER,Substitution,70,Sub On,0.0
759,54,60,GER,Substitution,50,Sub On,0.0
760,54,57,GER,Substitution,55,Sub On,0.0
761,54,55,GER,Substitution,62,Sub On,0.0
762,54,68,GER,Substitution,55,Sub On,0.0
763,55,196,JPN,YellowCard,27,Foul,0.0
764,55,163,PAR,YellowCard,43,Foul,0.0
765,55,164,PAR,Substitution,80,Sub On,0.0
766,55,183,PAR,Substitution,57,Sub On,0.0
767,55,177,PAR,Substitution,75,Sub On,0.0
768,55,200,JPN,Substitution,82,Sub On,0.0
769,55,185,JPN,Substitution,88,Sub On,0.0
770,55,197,JPN,Substitution,68,Sub On,0.0
771,55,206,JPN,Substitution,51,Sub On,0.0
772,55,206,JPN,Substitution,66,Sub On,0.0
773,56,10,ESP,Goal,22,Open Play,0.35
774,56,304,POR,YellowCard,67,Foul,0.0
775,56,311,POR,YellowCard,60,Foul,0.0
776,56,2,ESP,Substitution,80,Sub On,0.0
777,56,7,ESP,Substitution,86,Sub On,0.0
778,56,10,ESP,Substitution,67,Sub On,0.0
779,56,22,ESP,Substitution,46,Sub On,0.0
780,56,315,POR,Substitution,65,Sub On,0.0
781,56,304,POR,Substitution,47,Sub On,0.0
782,56,305,POR,Substitution,60,Sub On,0.0
783,57,42,NED,Goal,81,Open Play,0.72
784,57,26,NED,Goal,72,Open Play,0.57
785,57,119,BRA,Goal,90,Open Play,0.09
786,57,129,BRA,YellowCard,68,Foul,0.0
787,57,31,NED,YellowCard,67,Foul,0.0
788,57,24,NED,YellowCard,51,Foul,0.0
789,57,36,NED,YellowCard,17,Foul,0.0
790,57,117,BRA,YellowCard,37,Foul,0.0
791,57,36,NED,Substitution,51,Sub On,0.0
792,57,39,NED,Substitution,59,Sub On,0.0
793,57,34,NED,Substitution,73,Sub On,0.0
794,57,116,BRA,Substitution,49,Sub On,0.0
795,57,126,BRA,Substitution,87,Sub On,0.0
796,57,133,BRA,Substitution,56,Sub On,0.0
797,58,70,URU,Goal,78,Open Play,0.74
798,58,148,GHA,Goal,82,Open Play,0.42
799,58,153,GHA,YellowCard,4,Foul,0.0
800,58,87,URU,YellowCard,26,Foul,0.0
801,58,91,URU,YellowCard,51,Foul,0.0
802,58,90,URU,YellowCard,8,Foul,0.0
803,58,83,URU,Substitution,46,Sub On,0.0
804,58,81,URU,Substitution,69,Sub On,0.0
805,58,76,URU,Substitution,52,Sub On,0.0
806,58,80,URU,Substitution,67,Sub On,0.0
807,58,84,URU,Substitution,79,Sub On,0.0
808,58,147,GHA,Substitution,65,Sub On,0.0
809,58,143,GHA,Substitution,86,Sub On,0.0
810,58,141,GHA,Substitution,67,Sub On,0.0
811,59,47,GER,Goal,39,Open Play,0.83
812,59,54,GER,Goal,14,Open Play,0.37
813,59,54,GER,Goal,5,Open Play,0.87
814,59,59,GER,Goal,15,Open Play,0.23
815,59,53,GER,YellowCard,14,Foul,0.0
816,59,61,GER,YellowCard,78,Foul,0.0
817,59,112,ARG,YellowCard,34,Foul,0.0
818,59,59,GER,YellowCard,56,Foul,0.0
819,59,114,ARG,Substitution,62,Sub On,0.0
820,59,99,ARG,Substitution,57,Sub On,0.0
821,59,97,ARG,Substitution,88,Sub On,0.0
822,59,111,ARG,Substitution,54,Sub On,0.0
823,59,61,GER,Substitution,87,Sub On,0.0
824,59,48,GER,Substitution,49,Sub On,0.0
825,59,52,GER,Substitution,63,Sub On,0.0
826,60,2,ESP,Goal,44,Penalty,0.72
827,60,169,PAR,YellowCard,45,Foul,0.0
828,60,162,PAR,YellowCard,91,Foul,0.0
829,60,165,PAR,YellowCard,24,Foul,0.0
830,60,20,ESP,Substitution,63,Sub On,0.0
831,60,16,ESP,Substitution,63,Sub On,0.0
832,60,21,ESP,Substitution,75,Sub On,0.0
833,60,16,ESP,Substitution,75,Sub On,0.0
834,60,167,PAR,Substitution,68,Sub On,0.0
835,60,181,PAR,Substitution,67,Sub On,0.0
836,60,170,PAR,Substitution,62,Sub On,0.0
837,60,174,PAR,Substitution,81,Sub On,0.0
838,60,168,PAR,Substitution,62,Sub On,0.0
839,61,70,URU,Goal,1,Open Play,0.72
840,61,71,URU,Goal,46,Open Play,0.52
841,61,38,NED,Goal,1,Open Play,0.85
842,61,35,NED,Goal,18,Open Play,0.33
843,61,28,NED,Goal,68,Open Play,0.82
844,61,40,NED,YellowCard,77,Foul,0.0
845,61,87,URU,YellowCard,14,Foul,0.0
846,61,89,URU,Substitution,53,Sub On,0.0
847,61,88,URU,Substitution,66,Sub On,0.0
848,61,71,URU,Substitution,85,Sub On,0.0
849,61,86,URU,Substitution,51,Sub On,0.0
850,61,45,NED,Substitution,89,Sub On,0.0
851,61,31,NED,Substitution,49,Sub On,0.0
852,61,36,NED,Substitution,63,Sub On,0.0
853,61,27,NED,Substitution,50,Sub On,0.0
854,61,29,NED,Substitution,71,Sub On,0.0
855,62,6,ESP,Goal,28,Open Play,0.24
856,62,54,GER,YellowCard,33,Foul,0.0
857,62,56,GER,YellowCard,2,Foul,0.0
858,62,15,ESP,YellowCard,50,Foul,0.0
859,62,47,GER,Substitution,82,Sub On,0.0
860,62,60,GER,Substitution,67,Sub On,0.0
861,62,63,GER,Substitution,54,Sub On,0.0
862,62,3,ESP,Substitution,85,Sub On,0.0
863,62,5,ESP,Substitution,55,Sub On,0.0
864,62,12,ESP,Substitution,62,Sub On,0.0
865,62,19,ESP,Substitution,51,Sub On,0.0
866,63,81,URU,Goal,14,Open Play,0.67
867,63,78,URU,Goal,33,Open Play,0.89
868,63,48,GER,Goal,67,Open Play,0.13
869,63,49,GER,Goal,80,Open Play,0.2
870,63,50,GER,Goal,20,Open Play,0.77
871,63,48,GER,YellowCard,63,Foul,0.0
872,63,86,URU,YellowCard,27,Foul,0.0
873,63,56,GER,YellowCard,57,Foul,0.0
874,63,85,URU,YellowCard,23,Foul,0.0
875,63,57,GER,RedCard,35,Serious Foul,0.0
876,63,88,URU,Substitution,73,Sub On,0.0
877,63,82,URU,Substitution,65,Sub On,0.0
878,63,90,URU,Substitution,53,Sub On,0.0
879,63,89,URU,Substitution,68,Sub On,0.0
880,63,69,GER,Substitution,63,Sub On,0.0
881,63,60,GER,Substitution,55,Sub On,0.0
882,63,50,GER,Substitution,74,Sub On,0.0
883,63,47,GER,Substitution,89,Sub On,0.0
884,63,55,GER,Substitution,51,Sub On,0.0
885,64,4,ESP,Goal,56,Open Play,0.6
886,64,44,NED,YellowCard,62,Foul,0.0
887,64,15,ESP,YellowCard,73,Foul,0.0
888,64,6,ESP,YellowCard,69,Foul,0.0
889,64,19,ESP,YellowCard,39,Foul,0.0
890,64,24,NED,YellowCard,36,Foul,0.0
891,64,31,NED,Substitution,50,Sub On,0.0
892,64,46,NED,Substitution,65,Sub On,0.0
893,64,40,NED,Substitution,74,Sub On,0.0
894,64,21,ESP,Substitution,57,Sub On,0.0
895,64,14,ESP,Substitution,57,Sub On,0.0
896,64,23,ESP,Substitution,87,Sub On,0.0
897,64,20,ESP,Substitution,84,Sub On,0.0
898,65,812,BRA,Goal,61,Open Play,0.23
899,65,825,BRA,Goal,45,Open Play,0.14
900,65,813,BRA,Goal,61,Open Play,0.74
901,65,1440,CRO,Goal,65,Open Play,0.8
902,65,1444,CRO,YellowCard,56,Foul,0.0
903,65,810,BRA,YellowCard,38,Foul,0.0
904,65,1442,CRO,YellowCard,34,Foul,0.0
905,65,816,BRA,Substitution,77,Sub On,0.0
906,65,820,BRA,Substitution,60,Sub On,0.0
907,65,821,BRA,Substitution,76,Sub On,0.0
908,65,1442,CRO,Substitution,65,Sub On,0.0
909,65,1443,CRO,Substitution,59,Sub On,0.0
910,65,1448,CRO,Substitution,67,Sub On,0.0
911,65,1435,CRO,Substitution,55,Sub On,0.0
912,66,944,MEX,Goal,46,Own Goal,0.67
913,66,951,MEX,YellowCard,33,Foul,0.0
914,66,1231,CMR,YellowCard,35,Foul,0.0
915,66,965,MEX,YellowCard,76,Foul,0.0
916,66,952,MEX,Substitution,73,Sub On,0.0
917,66,954,MEX,Substitution,47,Sub On,0.0
918,66,946,MEX,Substitution,83,Sub On,0.0
919,66,946,MEX,Substitution,47,Sub On,0.0
920,66,1220,CMR,Substitution,50,Sub On,0.0
921,66,1233,CMR,Substitution,53,Sub On,0.0
922,66,1223,CMR,Substitution,86,Sub On,0.0
923,67,818,BRA,YellowCard,30,Foul,0.0
924,67,809,BRA,YellowCard,88,Foul,0.0
925,67,821,BRA,RedCard,29,Serious Foul,0.0
926,67,813,BRA,Substitution,83,Sub On,0.0
927,67,827,BRA,Substitution,73,Sub On,0.0
928,67,818,BRA,Substitution,78,Sub On,0.0
929,67,819,BRA,Substitution,72,Sub On,0.0
930,67,944,MEX,Substitution,55,Sub On,0.0
931,67,946,MEX,Substitution,51,Sub On,0.0
932,67,948,MEX,Substitution,62,Sub On,0.0
933,68,1448,CRO,Goal,17,Open Play,0.06
934,68,1443,CRO,Goal,80,Open Play,0.82
935,68,1434,CRO,Goal,15,Penalty,0.22
936,68,1443,CRO,Goal,52,Open Play,0.08
937,68,1224,CMR,YellowCard,27,Foul,0.0
938,68,1225,CMR,YellowCard,89,Foul,0.0
939,68,1234,CMR,YellowCard,8,Foul,0.0
940,68,1224,CMR,YellowCard,34,Foul,0.0
941,68,1231,CMR,Substitution,68,Sub On,0.0
942,68,1237,CMR,Substitution,73,Sub On,0.0
943,68,1229,CMR,Substitution,79,Sub On,0.0
944,68,1443,CRO,Substitution,64,Sub On,0.0
945,68,1444,CRO,Substitution,71,Sub On,0.0
946,68,1438,CRO,Substitution,59,Sub On,0.0
947,68,1446,CRO,Substitution,64,Sub On,0.0
948,69,1223,CMR,Goal,69,Penalty,0.07
949,69,825,BRA,Goal,61,Open Play,0.47
950,69,817,BRA,Goal,52,Open Play,0.11
951,69,825,BRA,Goal,54,Open Play,0.22
952,69,825,BRA,Goal,20,Open Play,0.77
953,69,1240,CMR,YellowCard,14,Foul,0.0
954,69,1222,CMR,YellowCard,13,Foul,0.0
955,69,810,BRA,YellowCard,84,Foul,0.0
956,69,824,BRA,YellowCard,33,Foul,0.0
957,69,1234,CMR,Substitution,70,Sub On,0.0
958,69,1234,CMR,Substitution,56,Sub On,0.0
959,69,1241,CMR,Substitution,72,Sub On,0.0
960,69,1242,CMR,Substitution,64,Sub On,0.0
961,69,1224,CMR,Substitution,86,Sub On,0.0
962,69,819,BRA,Substitution,47,Sub On,0.0
963,69,827,BRA,Substitution,64,Sub On,0.0
964,69,815,BRA,Substitution,54,Sub On,0.0
965,70,1428,CRO,Goal,46,Open Play,0.64
966,70,959,MEX,Goal,77,Open Play,0.86
967,70,956,MEX,Goal,85,Open Play,0.43
968,70,959,MEX,Goal,91,Open Play,0.39
969,70,1449,CRO,YellowCard,89,Foul,0.0
970,70,1430,CRO,YellowCard,37,Foul,0.0
971,70,948,MEX,YellowCard,94,Foul,0.0
972,70,1440,CRO,Substitution,87,Sub On,0.0
973,70,1442,CRO,Substitution,51,Sub On,0.0
974,70,1443,CRO,Substitution,83,Sub On,0.0
975,70,1429,CRO,Substitution,76,Sub On,0.0
976,70,1444,CRO,Substitution,73,Sub On,0.0
977,70,954,MEX,Substitution,67,Sub On,0.0
978,70,957,MEX,Substitution,78,Sub On,0.0
979,70,947,MEX,Substitution,62,Sub On,0.0
980,70,949,MEX,Substitution,47,Sub On,0.0
981,70,962,MEX,Substitution,78,Sub On,0.0
982,71,1364,ESP,Goal,83,Open Play,0.84
983,71,800,NED,Goal,74,Open Play,0.22
984,71,804,NED,Goal,80,Open Play,0.14
985,71,785,NED,Goal,46,Open Play,0.67
986,71,785,NED,Goal,13,Open Play,0.6
987,71,791,NED,Goal,92,Penalty,0.44
988,71,790,NED,YellowCard,68,Foul,0.0
989,71,1377,ESP,YellowCard,86,Foul,0.0
990,71,786,NED,YellowCard,1,Foul,0.0
991,71,1358,ESP,RedCard,82,Serious Foul,0.0
992,71,1368,ESP,Substitution,75,Sub On,0.0
993,71,1358,ESP,Substitution,78,Sub On,0.0
994,71,1377,ESP,Substitution,88,Sub On,0.0
995,71,1369,ESP,Substitution,78,Sub On,0.0
996,71,1366,ESP,Substitution,64,Sub On,0.0
997,71,800,NED,Substitution,62,Sub On,0.0
998,71,784,NED,Substitution,71,Sub On,0.0
999,71,792,NED,Substitution,55,Sub On,0.0
1000,71,798,NED,Substitution,65,Sub On,0.0
1001,72,1097,CHI,Goal,27,Open Play,0.53
1002,72,1086,CHI,Goal,43,Open Play,0.27
1003,72,1102,CHI,Goal,43,Open Play,0.24
1004,72,1182,AUS,Goal,40,Open Play,0.75
1005,72,1101,CHI,YellowCard,85,Foul,0.0
1006,72,1085,CHI,YellowCard,4,Foul,0.0
1007,72,1176,AUS,YellowCard,61,Foul,0.0
1008,72,1098,CHI,YellowCard,88,Foul,0.0
1009,72,1456,AUS,YellowCard,65,Foul,0.0
1010,72,1090,CHI,Substitution,52,Sub On,0.0
1011,72,1101,CHI,Substitution,80,Sub On,0.0
1012,72,1097,CHI,Substitution,76,Sub On,0.0
1013,72,1103,CHI,Substitution,58,Sub On,0.0
1014,72,1465,AUS,Substitution,78,Sub On,0.0
1015,72,1467,AUS,Substitution,68,Sub On,0.0
1016,72,1459,AUS,Substitution,66,Sub On,0.0
1017,72,1185,AUS,Substitution,73,Sub On,0.0
1018,73,1086,CHI,Goal,66,Open Play,0.4
1019,73,1100,CHI,Goal,73,Penalty,0.23
1020,73,1100,CHI,YellowCard,23,Foul,0.0
1021,73,1361,ESP,YellowCard,15,Foul,0.0
1022,73,1091,CHI,YellowCard,36,Foul,0.0
1023,73,1359,ESP,YellowCard,88,Foul,0.0
1024,73,1086,CHI,YellowCard,45,Foul,0.0
1025,73,1103,CHI,YellowCard,56,Foul,0.0
1026,73,1359,ESP,Substitution,61,Sub On,0.0
1027,73,1363,ESP,Substitution,84,Sub On,0.0
1028,73,1360,ESP,Substitution,63,Sub On,0.0
1029,73,1096,CHI,Substitution,62,Sub On,0.0
1030,73,1087,CHI,Substitution,52,Sub On,0.0
1031,73,1091,CHI,Substitution,87,Sub On,0.0
1032,73,1088,CHI,Substitution,51,Sub On,0.0
1033,74,1192,AUS,Goal,2,Open Play,0.44
1034,74,1472,AUS,Goal,63,Open Play,0.49
1035,74,796,NED,Goal,64,Penalty,0.64
1036,74,786,NED,Goal,4,Open Play,0.1
1037,74,787,NED,Goal,44,Open Play,0.41
1038,74,794,NED,YellowCard,22,Foul,0.0
1039,74,1457,AUS,YellowCard,5,Foul,0.0
1040,74,1451,AUS,Substitution,54,Sub On,0.0
1041,74,1193,AUS,Substitution,57,Sub On,0.0
1042,74,1450,AUS,Substitution,81,Sub On,0.0
1043,74,1175,AUS,Substitution,54,Sub On,0.0
1044,74,791,NED,Substitution,80,Sub On,0.0
1045,74,798,NED,Substitution,71,Sub On,0.0
1046,74,792,NED,Substitution,54,Sub On,0.0
1047,75,1379,ESP,Goal,85,Open Play,0.38
1048,75,1379,ESP,Goal,20,Open Play,0.37
1049,75,1372,ESP,Goal,3,Open Play,0.53
1050,75,1185,AUS,YellowCard,46,Foul,0.0
1051,75,1363,ESP,YellowCard,23,Foul,0.0
1052,75,1196,AUS,Substitution,64,Sub On,0.0
1053,75,1174,AUS,Substitution,66,Sub On,0.0
1054,75,1461,AUS,Substitution,58,Sub On,0.0
1055,75,1185,AUS,Substitution,79,Sub On,0.0
1056,75,1380,ESP,Substitution,68,Sub On,0.0
1057,75,1360,ESP,Substitution,76,Sub On,0.0
1058,75,1378,ESP,Substitution,66,Sub On,0.0
1059,75,1371,ESP,Substitution,62,Sub On,0.0
1060,75,1368,ESP,Substitution,72,Sub On,0.0
1061,76,784,NED,Goal,17,Open Play,0.85
1062,76,792,NED,Goal,40,Open Play,0.72
1063,76,784,NED,YellowCard,88,Foul,0.0
1064,76,801,NED,YellowCard,76,Foul,0.0
1065,76,787,NED,YellowCard,74,Foul,0.0
1066,76,802,NED,YellowCard,51,Foul,0.0
1067,76,790,NED,YellowCard,28,Foul,0.0
1068,76,785,NED,YellowCard,46,Foul,0.0
1069,76,790,NED,Substitution,68,Sub On,0.0
1070,76,804,NED,Substitution,76,Sub On,0.0
1071,76,791,NED,Substitution,60,Sub On,0.0
1072,76,1099,CHI,Substitution,55,Sub On,0.0
1073,76,1102,CHI,Substitution,84,Sub On,0.0
1074,76,1086,CHI,Substitution,54,Sub On,0.0
1075,76,1085,CHI,Substitution,65,Sub On,0.0
1076,76,1094,CHI,Substitution,56,Sub On,0.0
1077,77,835,COL,Goal,36,Open Play,0.45
1078,77,843,COL,Goal,19,Open Play,0.48
1079,77,851,COL,Goal,94,Open Play,0.63
1080,77,1000,GRE,YellowCard,2,Foul,0.0
1081,77,851,COL,YellowCard,22,Foul,0.0
1082,77,846,COL,Substitution,77,Sub On,0.0
